CensusTract,ID,id,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES_Score,CES_Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6001441200,6001441200,6001441200,6816,Alameda ,94536,Fremont,-121.9910071,37.5780625,16.88,30.04,30-35%,No,0.035,16.94,8.69794377,30.7,17.274,52.62,149.25,9.27,1,38.82,143.4280711,29.91,462.26,26.97,20.1,83.53,27,79.18,0.11,45.8,1,15.26,0.5,20.49,35.83,4.41,34.09,49.69,55.67,4.98,51.84,8.67,59.07,6.3,25.08,4.1,30.86,9.8,6.64,4.5,9.37,11.6,19.19,36.88,3.82,30.1
6001450742,6001450742,6001450742,4576,Alameda ,94566,Pleasanton,-121.8275908,37.6673926,16.78,29.81,25-30%,No,0.04,25.87,8.69794377,30.7,17.739,53.86,571.13,60.15,30.53,68.04,152.1952337,31.07,365.56,17.85,0,0,28.75,80.55,0.025,15.68,4,48.8,10.5,90.12,43.06,5.3,53.19,28.59,22.68,5.42,63.76,7.89,49.35,4.7,18.27,4.7,34.53,8,4.12,4.5,9.37,10,12.49,30.51,3.16,20.76
6001441924,6001441924,6001441924,7301,Alameda ,94536,Fremont,-121.9732494,37.5647659,16.67,29.51,25-30%,No,0.035,16.94,8.69794377,30.7,16.56,50.37,83.53,7.3,0,0,125.9641241,27.86,522.39,33.19,4.4,40.22,11,52.05,0.25,65.56,1,15.26,0,0,27.38,3.37,13.98,47.42,53.02,5.12,55.71,8.37,55.55,7.1,28.43,8.6,53.66,24,34.38,13.2,76.86,9,9.47,47.66,4.94,46.44
6001440305,6001440305,6001440305,3883,Alameda ,94587,Union City,-122.0746719,37.5773806,16.53,29.16,25-30%,No,0.033,11.08,8.69794377,30.7,33.361,88.64,83.53,7.3,0,0,227.2251693,38.83,390.03,20.05,0,0,0,0,0,0,1,15.26,0.7,22.64,21.25,2.62,4.51,77.83,83.49,6.6,86.24,10.5,78.39,8.6,34.63,11.5,64.34,18.6,23.72,9.5,51.87,11.9,20.73,60.88,6.31,66.49
6001441100,6001441100,6001441100,4308,Alameda ,94536,Fremont,-121.9620573,37.5852993,16.44,28.91,25-30%,No,0.035,16.94,8.69794377,30.7,5.803,15.86,268.11,27.68,0.23,26.94,127.7325543,28.05,585.95,39.9,10.15,63.06,24,75.97,0.01,8.56,1,15.26,0.2,9.08,29.18,3.59,17.77,45.14,49.66,5.15,56.59,8.23,53.86,6.9,27.57,6.8,45.65,16.2,18.69,9,47.67,14.9,34.69,44.11,4.57,41.08
6001408200,6001408200,6001408200,4054,Alameda ,94605,Oakland,-122.1755727,37.7751005,16.42,28.78,25-30%,No,0.03,7.58,8.69794377,30.7,19.832,61.13,70.6,4.47,0,0,372.9112952,45.8,362.81,17.6,0,0,6.6,37.92,0.025,15.68,0,0,0,0,19.5,2.4,2.81,170.91,99.43,8.16,97.07,8.64,58.76,12,45.08,1.7,11.52,38.2,57.07,9.8,54.39,21.6,65.55,65.9,6.83,73.96
6001450607,6001450607,6001450607,5251,Alameda ,94566,Pleasanton,-121.8874736,37.657232,16.34,28.62,25-30%,No,0.038,22.34,8.69794377,30.7,22.34,67.83,160.48,9.93,0,2.53,164.1522245,32.33,1076.82,70.82,1.75,24.28,6.05,36.48,0.245,63.93,1,15.26,0,0,31.85,3.92,24.04,28.59,22.68,5.33,61.58,7.89,49.35,6.6,26.32,NA,NA,20.9,28.6,6.3,23.07,21.5,65.14,40.16,4.16,34.72
6001444301,6001444301,6001444301,3855,Alameda ,94560,Newark,-122.0571016,37.536519,16.14,28.14,25-30%,No,0.035,16.94,9.1171234,32.61,6.437,17.44,83.53,7.3,0,0,145.0912701,30.13,589.26,40.27,0.45,6.48,27,79.18,1.135,87.75,0,0,0.5,20.49,26.71,3.29,12.59,73.21,80.74,3.66,19.22,10.59,79.19,9.8,38.54,6,41.77,23.8,34.09,5.5,16.52,16.7,43.59,47.31,4.91,46.01
6001441921,6001441921,6001441921,3663,Alameda ,94538,Fremont,-121.9678075,37.5424223,16.12,28.04,25-30%,No,0.035,16.94,9.53630303,40.92,27.765,81.46,83.53,7.3,0,0,127.8468136,28.1,521.1,33.07,13,72.44,16.5,64.58,0,0,0,0,0,0,28.92,3.56,17.26,67.67,76.61,4.12,28.98,10.69,80.2,12,45.08,6.3,43.35,12.7,11.7,6.3,23.07,6.4,3.41,43.63,4.52,40.22
6001443321,6001443321,6001443321,3142,Alameda ,94539,Fremont,-121.9242947,37.4902675,16.06,27.86,25-30%,No,0.035,16.94,9.53630303,40.92,36.37,90.7,83.53,7.3,0,0,147.406329,30.42,1487.93,82.69,15.85,78.15,15,61.45,0.26,66.56,0,0,0,0,39.36,4.85,43.42,20.59,8.76,5.15,56.59,6.4,29.06,8.2,33.01,22,87.1,10.6,8.08,6.3,23.07,9.4,10.75,31.94,3.31,22.5
6001406900,6001406900,6001406900,3719,Alameda ,94619,Oakland,-122.1903803,37.7932754,16.05,27.85,25-30%,No,0.03,7.58,8.69794377,30.7,36.569,90.79,70.6,4.47,0,0,362.9341602,45.29,704.15,50.46,0,0,9.6,47.29,0,0,0,0,0,0,24.99,3.08,9.73,84.37,87.17,6.87,89.27,6.3,27.53,7.5,30,1.7,11.52,29.4,43.77,8.3,41.43,15.2,36.08,50.27,5.21,50.52
6001451602,6001451602,6001451602,6224,Alameda ,94550,Livermore,-121.7756214,37.6712489,15.98,27.68,25-30%,No,0.04,25.87,8.69794377,30.7,20.05,61.82,418.74,43.64,6.84,55.12,139.1946888,29.48,439.99,24.8,7.1,52.74,48,90.6,0,0,2,29.25,0,0,37.36,4.6,38.21,33.9,31.48,4.63,42.12,9.85,73.27,7.4,29.56,0,0,23.4,33.34,4.3,8.06,11.6,19.19,33.49,3.47,24.52
6001422800,6001422800,6001422800,8368,Alameda ,94704,Berkeley,-122.259979,37.8667875,15.91,27.54,25-30%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,501.9483682,50.92,386.41,19.74,3.5,35.08,18.3,67.99,3.3,94.85,1,15.26,0,0,34,4.19,29.16,19.01,6.98,NA,NA,4.7,9.92,2,5.54,4.5,33.26,72.7,94.78,20.5,96.04,34.7,94.36,36.63,3.8,29.69
6001420500,6001420500,6001420500,2308,Alameda ,94706,Albany,-122.2950048,37.8867059,15.83,27.38,25-30%,No,0.03,7.58,8.69794377,30.7,30.94,86.48,70.6,4.47,0,0,699.6312426,55.94,399.4,20.87,1,17.97,20.55,71.71,0.02,10.08,12,91.47,0.5,20.49,33.74,4.16,28.35,33.62,31.09,5.45,64.68,5.65,19.51,7.4,29.56,8.2,52.07,17.7,21.91,9.7,53.51,11.4,18.24,36.74,3.81,29.92
6001403502,6001403502,6001403502,1991,Alameda ,94610,Oakland,-122.2569405,37.8159606,15.76,27.17,25-30%,No,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,363.2207703,45.34,2935.47,97.13,3.5,35.08,63.75,93.83,0.075,30.58,2,29.25,0,0,39.43,4.86,43.62,26,17.85,5.19,57.61,2.45,0.19,6.3,25.08,2.6,19.17,21.1,28.98,9.4,51.17,20.8,62.43,31.29,3.25,21.87
6001441402,6001441402,6001441402,5233,Alameda ,94555,Fremont,-122.0398734,37.5823791,15.66,26.91,25-30%,No,0.035,16.94,8.69794377,30.7,30.358,85.81,83.53,7.3,0,0,205.97965,36.61,1277.82,77.57,2.1,27.62,10,49.69,0,0,2,29.25,0,0,31.38,3.87,22.97,40.67,42.99,5.41,63.53,8.27,54.39,6.6,26.32,9.6,57.63,8.6,4.92,5.5,16.52,11.1,17.12,39.07,4.05,33.09
6001442301,6001442301,6001442301,4388,Alameda ,94538,Fremont,-121.9615164,37.5278226,15.48,26.37,25-30%,No,0.035,16.94,9.53630303,40.92,37.65,91.65,83.53,7.3,0,0,150.37371,30.78,478.93,28.59,21.75,84.88,35,85.09,0,0,0,0,0,0,31.92,3.93,24.13,52.84,59.99,3.99,25.9,8.6,58.23,3.8,14.04,13.8,71.76,22.8,31.98,5.7,18.33,6.3,3.26,37.96,3.94,31.62
6001442601,6001442601,6001442601,3844,Alameda ,94536,Fremont,-121.9976615,37.544306,15.47,26.36,25-30%,No,0.035,16.94,9.1171234,32.61,28.098,81.94,83.53,7.3,0,0,140.1944372,29.6,725.36,52.1,13.6,73.91,24.5,76.42,0.035,18.05,0,0,0,0,32.22,3.97,24.95,45.35,50.16,7.05,90.99,7.97,50.21,2.6,8.38,4.6,33.9,5.7,1.63,4.8,11.17,5.3,1.94,37.59,3.9,31.09
6001441401,6001441401,6001441401,6931,Alameda ,94555,Fremont,-122.0376753,37.5735681,15.42,26.16,25-30%,No,0.035,16.94,8.69794377,30.7,27.426,80.95,83.53,7.3,0,0,175.6868803,33.51,1525.07,83.46,5.5,45.99,0,0,0,0,1,15.26,0,0,28.16,3.47,15.84,40.29,42.38,5.3,60.5,8.48,56.84,10.3,40.31,16.2,77.51,18,22.53,4.1,6.94,10.6,15.05,42.85,4.44,39.01
6001451505,6001451505,6001451505,3337,Alameda ,94550,Livermore,-121.7246715,37.6894445,15.37,25.98,25-30%,No,0.04,25.87,8.69794377,30.7,23.533,72.3,418.74,43.64,4.94,52.56,122.3870473,27.5,237.53,7.63,12,69.39,5.3,32.62,0.6,80.61,0,0,0.1,1.34,37.05,4.56,37.3,36.63,36.54,5.21,58.11,10.75,81.16,4.5,17.34,0,0,7.7,3.72,3.6,4.65,7.7,6.04,32.48,3.37,23.27
6001406700,6001406700,6001406700,5048,Alameda ,94602,Oakland,-122.2022249,37.8033164,15.24,25.69,25-30%,No,0.03,7.58,8.69794377,30.7,22.322,67.68,70.6,4.47,0,0,367.9201531,45.61,564.71,37.81,0,0,9.5,47.17,0.05,25.76,1,15.26,0,0,24.34,3,8.53,80.31,85.36,3.89,23.62,8.16,52.94,13.4,48.74,9.9,58.65,22.6,31.6,9.6,52.82,13.6,28.61,49.03,5.08,48.53
6001407800,6001407800,6001407800,2425,Alameda ,94613,Oakland,-122.1866595,37.7817414,15.17,25.53,25-30%,No,0.03,7.58,8.69794377,30.7,33.877,89.17,70.6,4.47,0,0,361.5844213,45.2,2143.41,92.23,0,0,16.5,64.58,0,0,0,0,0,0,29.96,3.69,19.58,59.07,67.88,4.49,38.66,4.09,5.27,10.4,40.63,1.9,13.12,26.1,37.95,9.6,52.82,21.6,65.55,39.64,4.11,33.94
6001451601,6001451601,6001451601,4617,Alameda ,94550,Livermore,-121.7607445,37.6683795,15.12,25.4,25-30%,No,0.04,25.87,8.69794377,30.7,20.997,64.7,418.74,43.64,41.42,69.84,121.693331,27.44,293.12,11.58,0.5,8.28,28.05,80.06,0.01,8.56,2,29.25,0,0,34.48,4.25,30.59,36.56,36.4,4.05,27.48,10.73,80.99,5.6,22.23,1,5.85,12.8,11.89,5.3,15.01,17.3,46.84,34.33,3.56,25.84
6001430600,6001430600,6001430600,5887,Alameda ,94546,Castro Valley,-122.0969654,37.7041735,14.94,24.96,20-25%,No,0.033,11.08,8.69794377,30.7,31.2,86.87,70.6,4.47,0,0,370.8703346,45.71,942.74,64.71,0,0,11.75,53.36,0.05,25.76,6,63.17,0,0,32.68,4.03,26.04,53.5,61.01,4.93,50.45,6.71,33.4,6.9,27.57,7.7,49.7,10.1,7.24,7,28.77,6.2,3.05,35.78,3.71,28.25
6001423500,6001423500,6001423500,3118,Alameda ,94703,Berkeley,-122.2680467,37.859365,14.77,24.56,20-25%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,494.9691482,50.65,802.92,56.9,0.7,10.71,19.65,70.08,0.15,54.01,0,0,0,0,32.29,3.98,25.18,44.15,47.95,3.77,21.33,5.03,12.92,5.1,20.19,3.7,27.68,37.2,55.54,10.9,62.53,19.1,55.15,35.81,3.71,28.3
6001422400,6001422400,6001422400,4196,Alameda ,94709,Berkeley,-122.2695878,37.8752396,14.57,23.98,20-25%,No,0.03,7.58,8.69794377,30.7,13.01,38.99,70.6,4.47,0,0,562.5354932,52.68,547.41,35.92,3.75,35.9,11.4,52.58,1.275,88.95,2,29.25,0,0,30,3.7,19.7,21.08,9.25,6.29,81.8,4.56,8.58,0,0,10.7,61.47,37.7,56.42,4.5,9.37,29.5,86.89,38.02,3.94,31.72
6001428600,6001428600,6001428600,3271,Alameda ,94501,Alameda,-122.2738461,37.766273,14.47,23.66,20-25%,No,0.03,7.58,8.69794377,30.7,47.825,95.46,70.6,4.47,0,0,299.3533029,42.3,433.19,24.04,0,0,7.75,41.48,0,0,10,85.78,0,0,27.96,3.44,15.43,61.42,70.69,3.74,20.63,8.87,62,5.3,20.79,10.6,61.22,19.3,25.34,6.8,27.25,10.6,15.05,40.52,4.2,35.35
6001441523,6001441523,6001441523,4077,Alameda ,94555,Fremont,-122.0464869,37.5647793,14.45,23.6,20-25%,No,0.035,16.94,8.69794377,30.7,29.76,85.3,83.53,7.3,0,0,163.0736245,32.17,3219.01,97.99,0.1,2.01,0,0,0,0,0,0,0,0,25.89,3.19,11.23,44.08,47.85,4.52,39.4,9.38,67.63,8,32.15,18.1,81.03,10.2,7.4,8,38.51,11.7,19.64,43.69,4.53,40.33
6001440332,6001440332,6001440332,3310,Alameda ,94587,Union City,-122.0858459,37.5819265,14.38,23.38,20-25%,No,0.033,11.08,8.69794377,30.7,11.184,32.1,83.53,7.3,0,0,305.6068529,42.53,371.46,18.34,0.6,9.07,20.5,71.67,0,0,1,15.26,3,61.92,24.05,2.96,8.03,77.83,83.49,5.11,55.36,10.5,78.39,8.6,34.63,9.9,58.65,5,0.93,4.8,11.17,3.4,0.41,46.79,4.85,45.16
6001450746,6001450746,6001450746,3152,Alameda ,94566,Pleasanton,-121.8685809,37.6736928,14.35,23.28,20-25%,No,0.038,22.34,8.69794377,30.7,23.13,70.86,386.43,40.81,0,5.64,162.0347341,32.09,550.62,36.28,0,0,22.55,74.33,0.1,43.11,2,29.25,1.25,36.52,34.95,4.31,31.89,28.21,21.77,4.8,46.74,7.77,47.6,3.2,11.2,3.6,26.97,13,12.19,9.7,53.51,12.6,24.03,32.14,3.33,22.75
6001423602,6001423602,6001423602,5659,Alameda ,94704,Berkeley,-122.2592723,37.8631882,14.21,22.95,20-25%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,500.1472313,50.86,423.98,23.22,0.7,10.71,15.05,61.5,1.65,90.62,1,15.26,0,0,31.99,3.94,24.31,20.26,8.33,3.31,13.42,4.94,11.99,2.1,5.93,4.1,30.86,65.7,89.69,11.3,65.55,46.2,99.45,34.77,3.61,26.62
6001423901,6001423901,6001423901,2020,Alameda ,94703,Berkeley,-122.2675177,37.8523001,14.16,22.83,20-25%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,470.0328248,49.78,650.98,46.36,7,52.46,16.6,64.66,0,0,0,0,0,0,30.03,3.7,19.74,51.81,58.63,5.43,64.04,4.31,6.82,1.6,3.77,1.8,12.28,25.3,36.67,7,28.77,23.4,71.88,36.92,3.83,30.18
6001450741,6001450741,6001450741,4768,Alameda ,94566,Pleasanton,-121.8647522,37.6602817,14.07,22.66,20-25%,No,0.038,22.34,8.69794377,30.7,22.855,69.63,160.48,9.93,0.01,8.93,159.0085302,31.87,487.8,29.48,0,0,6.75,38.32,0.05,25.76,1,15.26,0.5,20.49,25.98,3.2,11.34,28.59,22.68,4.46,37.65,7.89,49.35,12.1,45.34,11,62.46,19.3,25.34,9.6,52.82,19.1,55.15,42.39,4.4,38.19
6001441302,6001441302,6001441302,5553,Alameda ,94536,Fremont,-122.0194346,37.5693426,14.01,22.49,20-25%,No,0.035,16.94,8.69794377,30.7,27.2,80.61,83.53,7.3,0,0,1.55E+02,31.38,605.34,42.2,12,69.39,27,79.18,0,0,1,15.26,0,0,30.84,3.8,21.44,41.68,44.71,4.41,36.1,7.61,45.22,8.2,33.01,10.1,59.38,13.2,12.68,7.1,29.83,9.4,10.75,35.57,3.69,27.94
6001423902,6001423902,6001423902,1552,Alameda ,94705,Berkeley,-122.2573724,37.8547152,13.87,22.11,20-25%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,467.3338939,49.71,635.1,44.97,0,0,32.3,83.33,0,0,0,0,0,0,27.63,3.4,14.62,32.8,29.82,9.88,99.65,4.26,6.5,1.9,5.13,3.3,24.9,15.6,17.54,11.3,65.55,18.7,53.12,39.29,4.07,33.43
6001450751,6001450751,6001450751,2115,Alameda ,94588,Pleasanton,-121.8430342,37.7163164,13.69,21.68,20-25%,No,0.04,25.87,8.69794377,30.7,29.715,84.85,380.14,40.09,0,5.44,203.5903473,36.27,2715.04,96.13,0,0,0,0,0.01,8.56,3,41.15,2,50.44,37.09,4.57,37.39,30.65,26.28,5.4,63.17,7.31,41.54,4.4,16.83,6.6,44.77,3.4,0.21,4.4,8.69,1,0.03,28.88,3,18.65
6001422700,6001422700,6001422700,4885,Alameda ,94704,Berkeley,-122.2495401,37.8679125,13.64,21.57,20-25%,No,0.03,7.58,8.69794377,30.7,42.026,94.21,70.6,4.47,0,0,492.8504654,50.55,123.64,2.13,4,39,9.3,46.54,6,97.81,1,15.26,0,0,31.3,3.86,22.78,17.21,5.24,3.95,24.98,4.22,6.11,1.2,2.11,0.8,4.29,68.2,91.8,16.9,90.2,32.8,92.24,34.12,3.54,25.46
6001451704,6001451704,6001451704,4449,Alameda ,94550,Livermore,-121.7900626,37.6621232,13.3,20.86,20-25%,No,0.04,25.87,8.69794377,30.7,20.05,61.82,418.74,43.64,14.63,61.7,138.0558763,29.36,442.04,25,0,0,0,0,0,0,2,29.25,0,0,28.44,3.5,16.3,36.63,36.54,4.83,47.57,10.75,81.16,7.7,30.87,2.9,21.8,10.4,7.67,3.1,2.84,13.4,27.61,36.62,3.8,29.68
6001407700,6001407700,6001407700,4109,Alameda ,94619,Oakland,-122.1931965,37.7765228,13.11,20.41,20-25%,No,0.03,7.58,8.69794377,30.7,38.37,92.1,70.6,4.47,0,0,358.5618362,45.1,325.1,14.19,0,0,4.3,27.56,0,0,0,0,0,0,20.33,2.5,3.56,77.14,83.17,8.2,97.19,5.14,13.9,6.9,27.57,0.5,1.63,26.9,39.46,12.7,74.37,15.6,38.06,50.49,5.24,50.81
6001451701,6001451701,6001451701,3102,Alameda ,94550,Livermore,-121.787947,37.6721084,13.08,20.31,20-25%,No,0.04,25.87,8.69794377,30.7,20.05,61.82,418.74,43.64,0,0,146.3754812,30.34,542.95,35.34,3.5,35.08,4.5,28.72,0,0,2,29.25,0,0,27.89,3.44,15.28,36.63,36.54,4.33,34.03,10.75,81.16,10,39.28,0.6,2.6,8.6,4.92,7.2,30.9,15.3,36.48,36.71,3.81,29.8
6001422300,6001422300,6001422300,3387,Alameda ,94703,Berkeley,-122.2779152,37.8740723,13.04,20.23,20-25%,No,0.03,7.58,8.69794377,30.7,22.089,67.18,70.6,4.47,0,0,609.9694383,53.83,482.95,29.08,1.2,19.79,10.9,51.27,0.675,82.3,2,29.25,0,0,30.54,3.76,20.87,70.45,79.03,0.86,0.1,4.5,8.15,3.1,10.74,4.4,32.88,38.1,56.92,6.7,26.31,20.7,62.07,33.44,3.47,24.43
6001450102,6001450102,6001450102,9434,Alameda ,94568,Dublin,-121.8911928,37.7208265,12.98,19.98,15-20%,No,0.038,22.34,8.69794377,30.7,41.038,93.75,168.15,10.59,0.81,37.19,277.5080746,41.42,312.36,13.2,6,48.25,25.5,77.92,0.36,71.55,0,0,4.5,70.12,41.59,5.12,49.47,21.72,10.37,5.47,65.09,5.06,13.22,20.3,62.48,3.2,24.17,10.6,8.08,2.6,1.55,2.8,0.27,24.43,2.53,13.1
6001441521,6001441521,6001441521,5869,Alameda ,94555,Fremont,-122.0532609,37.5729294,12.93,19.84,15-20%,No,0.035,16.94,8.69794377,30.7,30.236,85.76,83.53,7.3,0,0,188.3723144,34.7,1956.36,90.49,0.1,2.01,0,0,0,0,2,29.25,0,0,27.41,3.38,14.03,44.08,47.85,4.58,40.79,9.38,67.63,7.3,29.25,11.2,63.35,8.9,5.29,3.8,5.53,7.4,5.52,36.94,3.83,30.26
6001407900,6001407900,6001407900,2706,Alameda ,94619,Oakland,-122.1847835,37.7884276,12.89,19.76,15-20%,No,0.03,7.58,8.69794377,30.7,33.448,88.85,70.6,4.47,0,0,364.1966481,45.39,1650.74,85.91,0,0,18.3,67.99,0,0,0,0,0,0,29.57,3.64,18.66,82.49,86.26,3.42,15.25,6.06,24.74,9.8,38.54,5.5,39.43,10.5,7.81,7.9,37.67,8.3,7.46,34.13,3.54,25.49
6001443102,6001443102,6001443102,4611,Alameda ,94539,Fremont,-121.9271478,37.5071611,12.84,19.7,15-20%,No,0.035,16.94,9.53630303,40.92,26.146,78.74,267.74,27.54,0,0,148.9760029,30.59,1027.91,69.03,18.9,82.23,5.5,33.38,1.18,88.06,0,0,0,0,38.7,4.77,41.74,20.59,8.76,4.98,51.84,6.4,29.06,4.5,17.34,8.6,53.66,8.7,5.04,7.2,30.9,6.4,3.41,25.98,2.69,15.08
6001406800,6001406800,6001406800,3428,Alameda ,94602,Oakland,-122.1949575,37.7978944,12.77,19.55,15-20%,No,0.03,7.58,8.69794377,30.7,29.929,85.49,70.6,4.47,0,0,363.7885203,45.37,548.79,36.13,0,0,5,32.03,0,0,0,0,0,0,22.11,2.72,5.55,72.72,80.45,4.32,33.77,6.45,29.8,11.8,44.56,9,55.33,15.4,17.01,9.3,50.27,16.9,44.81,45.2,4.69,42.65
6001403702,6001403702,6001403702,1724,Alameda ,94610,Oakland,-122.2520804,37.8095265,12.67,19.28,15-20%,No,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,352.55384,44.76,1418.49,81.14,0,0,27.75,79.68,0.05,25.76,11,89.54,0,0,38.27,4.71,40.71,53.34,60.65,3.94,24.64,5.15,13.94,0.6,0.62,3.2,24.17,14.8,15.78,3.5,4.25,17.7,49.01,25.92,2.69,15
6001430700,6001430700,6001430700,3814,Alameda ,94546,Castro Valley,-122.0822257,37.7060949,12.62,19.23,15-20%,No,0.033,11.08,8.69794377,30.7,21.262,65.26,70.6,4.47,1,38.64,364.6189724,45.45,289.43,11.22,3,32.71,2.8,16.2,0.05,25.76,0,0,0,0,24.67,3.04,9.14,68.95,77.77,3.93,24.54,9.63,70.78,4.2,15.76,4.8,35.21,13.1,12.43,6.1,21.28,13.3,27.27,40.04,4.15,34.56
6001450200,6001450200,6001450200,4067,Alameda ,94568,Dublin,-121.9154401,37.7224552,12.47,18.87,15-20%,No,0.038,22.34,8.69794377,30.7,37.201,91.24,167.93,10.5,0,0,316.6740606,43,451.59,25.92,1.2,19.79,9.3,46.54,0.05,25.76,0,0,0,0,27.44,3.38,14.1,26.56,18.8,7.18,92,6.24,26.7,5.6,22.23,8,51.09,13,12.19,4.4,8.69,14.4,32.25,35.56,3.69,27.91
6001441522,6001441522,6001441522,4980,Alameda ,94555,Fremont,-122.0572528,37.5845579,12.47,18.85,15-20%,No,0.035,16.94,8.69794377,30.7,36.96,91.13,83.53,7.3,0,0,250.571113,40.21,2287.27,93.33,0,0,0,0,0,0,2,29.25,0,0,28.58,3.52,16.49,39.98,41.98,3.95,24.98,8.05,51.25,11.2,42.93,8.6,53.66,16.6,19.46,5.8,19.25,8.9,9.14,34.15,3.54,25.54
6001443105,6001443105,6001443105,4456,Alameda ,94539,Fremont,-121.9322534,37.5218333,12.4,18.72,15-20%,No,0.035,16.94,9.53630303,40.92,20.875,64.19,298.9,31.82,0,0,131.4899095,28.52,1075.04,70.71,11.5,66.16,5.5,33.38,1.36,89.42,0,0,0,0,36.7,4.52,36.44,20.59,8.76,5.41,63.53,6.4,29.06,1.5,3.42,7.3,47.83,9.2,5.67,7.2,30.9,8.4,7.79,26.45,2.74,15.58
6001443104,6001443104,6001443104,5558,Alameda ,94539,Fremont,-121.9266869,37.5313765,12.33,18.51,15-20%,No,0.035,16.94,9.53630303,40.92,19.41,59.96,83.53,7.3,0,2.15,115.8184013,26.71,1308.4,78.42,1,17.97,13,56.62,0.1,43.11,0,0,0,0,29.98,3.69,19.64,20.59,8.76,5.58,67.72,6.4,29.06,2.5,7.92,12.9,69.02,11,8.75,9.8,54.39,7.7,6.04,32.2,3.34,22.85
6001422500,6001422500,6001422500,4658,Alameda ,94709,Berkeley,-122.2603183,37.8773131,12.32,18.41,15-20%,No,0.03,7.58,8.69794377,30.7,13.01,38.99,70.6,4.47,0,0,539.9539121,52.02,NA,NA,6.75,50.07,10.5,50.78,6.26,97.96,1,15.26,0,0,29.13,3.59,17.66,17.06,5.1,5.11,55.36,3.64,2.63,5.1,20.19,2.4,17.53,41,61.04,7.5,33.82,33.6,93.18,33.09,3.43,24.04
6001443103,6001443103,6001443103,4029,Alameda ,94539,Fremont,-121.9027992,37.5273674,12.28,18.31,15-20%,No,0.035,16.94,9.1171234,32.61,12.828,38.17,346.65,36.16,0,0,108.1554523,26.03,1241.86,76.51,1.45,21.4,10,49.69,0.11,45.8,0,0,0,0,29.36,3.62,18.22,20.19,8.18,6.04,77.16,5.86,22.15,5.6,22.23,10.6,61.22,13.1,12.43,8,38.51,10.4,14,32.75,3.4,23.58
6001408100,6001408100,6001408100,5991,Alameda ,94619,Oakland,-122.1574761,37.785376,12.19,18.06,15-20%,No,0.03,7.58,8.69794377,30.7,17.638,53.7,325.32,34.43,0.03,12.53,373.9223069,45.88,783.57,55.72,5.5,45.99,9,46.01,0.05,25.76,0,0,0,0,30.76,3.79,21.31,82.1,86.19,5.19,57.61,4.82,11.03,5.1,20.19,1.9,13.12,9.7,6.47,4.5,9.37,6.2,3.05,31.02,3.22,21.44
6001441501,6001441501,6001441501,6068,Alameda ,94587,Union City,-122.0724418,37.5699748,12.16,17.97,15-20%,No,0.033,11.08,8.69794377,30.7,27.482,81.01,83.53,7.3,0,0,197.1538999,35.51,409.24,21.92,0.7,10.71,0,0,0,0,1,15.26,0.1,1.34,19.68,2.42,2.99,68.82,77.67,5.95,75.52,9.45,68.38,5.9,23.5,8.6,53.66,14.4,15.06,4.3,8.06,10.4,14,48.36,5.02,47.58
6001451201,6001451201,6001451201,6595,Alameda ,94551,Livermore,-121.7418149,37.7129066,12.11,17.87,15-20%,No,0.04,25.87,8.69794377,30.7,30.3,85.79,335.32,35.26,0,0,151.5380173,30.96,2442.73,94.52,0,0,2.8,16.2,0.025,15.68,2,29.25,0,0,32.94,4.06,26.53,34.71,32.91,4.05,27.48,7.39,42.55,3.1,10.74,4.6,33.9,18.7,23.93,4.3,8.06,15.9,39.54,28.77,2.98,18.46
