CensusTract,ID,id,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES_Score,CES_Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6001435700,06001435700,06001435700,4594,Alameda ,94580,San Lorenzo,-122.1160735,37.6786494,29.93,59.3,55-60%,No,0.033,11.08,8.69794377,30.7,47.26,95.4,60.06,0.77,0,0,395.3043597,46.99,3392.71,98.47,4.5,42.17,13,56.62,0.05,25.76,1,15.26,0,0,36.31,4.47,35.3,71.56,79.64,5.95,75.52,9.09,64.31,23.5,67.87,7.4,48.34,22.6,31.6,14.1,80.71,18.2,51.05,64.54,6.69,71.9
6095251803,06095251803,06095251803,4988,Solano ,94589,Vallejo,-122.2652793,38.1358448,29.92,59.26,55-60%,No,0.035,16.94,7.85958451,17.81,9.643,27.73,165.28,10.08,0,0,1426.804436,63.79,675.45,48.2,1,17.97,12,54.27,0,0,3,41.15,5,73.54,30.04,3.7,19.78,207.37,99.85,5.86,73.69,14.03,96.1,19,60.03,13.2,69.96,43.5,64.79,14.8,83.7,18.4,51.9,77.98,8.09,90.55
6085500300,06085500300,06085500300,3140,Santa Clara,95110,San Jose,-121.9079708,37.3395861,29.92,59.25,55-60%,No,0.035,16.94,10.37,52.61,45.45,95.13,479.23,51.02,0,0,267.3637059,41.08,1021.9,68.77,72.25,98.23,118.05,97.86,0.4,73.2,3,41.15,0,0,51.7,6.37,76.61,50.16,56.44,5.32,61.09,6.87,35.49,11.3,43.17,1,5.85,29.9,44.68,14.9,84.1,11.8,20.17,45.3,4.7,42.87
6013365003,06013365003,06013365003,4924,Contra Costa,94806,San Pablo,-122.3264034,37.9821375,29.9,59.19,55-60%,No,0.033,11.08,7.85958451,17.81,14.931,45.43,70.6,4.47,0,0,697.5813131,55.87,865.71,60.88,1,17.97,24,75.97,0.335,70.77,9,80.63,0,0,34.98,4.31,32,122.04,96.72,7.57,94.64,12.81,92.25,10.6,41.31,11.1,62.9,19.1,24.86,6.4,23.82,16.7,43.59,66.92,6.94,75.6
6013306003,06013306003,06013306003,4881,Contra Costa,94509,Antioch,-121.7994409,38.0053331,29.86,59.12,55-60%,No,0.04,25.87,7.85958451,17.81,12.64,37.56,82.18,6.44,0.01,8.1,2.67E+02,41.1,498.35,30.52,6.8,50.22,36.5,85.77,0.11,45.8,8,76.39,0,0,33.15,4.08,26.99,178.9,99.61,5.66,69.68,13.85,95.72,14,50,3.2,24.17,42.5,63.23,9,47.67,25.7,78.41,70.52,7.31,80.55
6085503304,06085503304,06085503304,6916,Santa Clara,95121,San Jose,-121.8211413,37.3126595,29.84,59.07,55-60%,No,0.038,22.34,10.37,52.61,22.95,69.91,486.63,51.85,0,0,147.8855123,30.44,2226.22,92.92,10.9,64.68,5,32.03,0.075,30.58,2,29.25,0,0,40.92,5.04,47.32,33.43,30.86,4.4,35.83,7.04,37.88,35.5,82.53,25.8,91.12,36.4,54.42,14.5,82.35,29.2,86.28,57.1,5.92,60.66
6001433000,06001433000,06001433000,3832,Alameda ,94578,San Leandro,-122.1354706,37.7158642,29.76,59,55-60%,No,0.03,7.58,8.69794377,30.7,35.573,90.01,70.6,4.47,0,0,415.9592192,47.9,1837.83,88.88,18.95,82.29,8.55,44.07,0,0,2,29.25,0,0,36.04,4.44,34.69,95.83,91.43,5.7,70.49,10.11,75.65,13.1,47.78,12.8,68.62,32.1,48.15,10.2,57.71,13.5,28.07,64.63,6.7,72.14
6001435601,06001435601,06001435601,4902,Alameda ,94541,Hayward,-122.1022655,37.6746689,29.72,58.92,55-60%,No,0.033,11.08,8.69794377,30.7,47.26,95.4,58.51,0.69,0,0,395.9163343,47.03,502.42,31.02,9.85,61.62,25.35,77.66,0,0,1,15.26,0,0,30.86,3.8,21.53,117.15,96.07,3.96,25.14,12.07,88.95,26.7,72.5,30.1,94.56,62.5,86.66,12,70,26.1,79.7,75.37,7.82,87.58
6001444302,06001444302,06001444302,4354,Alameda ,94560,Newark,-122.0473856,37.5125267,29.64,58.68,55-60%,No,0.035,16.94,9.53630303,40.92,5.829,15.92,83.53,7.3,0,0,133.3782918,28.81,916.96,63.43,12.75,71.32,122.75,98.11,4.2,95.83,0,0,2.5,57.18,38,4.68,39.76,73.21,80.74,5.83,73.09,10.59,79.19,13.4,48.74,10,59.1,39,57.98,6.1,21.28,15,35.16,61.06,6.33,66.84
6085504418,06085504418,06085504418,4883,Santa Clara,95035,Milpitas,-121.8805851,37.4320059,29.63,58.66,55-60%,No,0.038,22.34,10.37,52.61,16.513,50.19,118.73,8.47,0.68,35.56,153.9723274,31.27,1788.78,88.27,14.6,76.23,15.25,61.8,0.385,72.49,0,0,0,0,41.53,5.12,49.21,25.78,17.47,4.78,46.16,7.73,47.2,22.7,66.72,23.4,88.8,35.8,53.6,13.8,79.45,28.7,85.21,55.85,5.79,58.76
6001422100,06001422100,06001422100,2685,Alameda ,94710,Berkeley,-122.2965391,37.8733005,29.54,58.58,55-60%,No,0.03,7.58,8.69794377,30.7,31.198,86.81,70.6,4.47,0,0,1736.473942,66.39,489.2,29.62,18.85,82.2,70.8,95,0.235,63.69,12,91.47,1.45,37.4,46.13,5.68,61.77,83.2,86.82,5.1,54.98,7.22,40.41,8.6,34.63,3.6,26.97,27.5,40.62,5.8,19.25,24.8,76.12,50.13,5.2,50.31
6013329000,06013329000,06013329000,6309,Contra Costa,94520,Concord,-122.0338936,37.9947441,29.52,58.57,55-60%,No,0.038,22.34,7.85958451,17.81,14.809,45.05,76.79,5.25,0,0,1217.89915,62.19,1089.42,71.31,18.15,81.65,26.75,78.77,0.77,83.99,2,29.25,1.75,41.1,42.31,5.21,51.19,125.6,97.07,3.85,22.95,9.23,65.81,9.8,38.54,NA,NA,28,41.46,11.3,65.55,16.7,43.59,54.62,5.66,56.73
6001401100,06001401100,06001401100,4156,Alameda ,94609,Oakland,-122.2638645,37.8304835,29.5,58.52,55-60%,No,0.03,7.58,8.69794377,30.7,50.622,96,70.6,4.47,0,0,394.9128314,46.97,1537.35,83.68,7.4,53.43,93.3,96.79,0.01,8.56,0,0,0,0,36.24,4.46,35.12,122.26,96.81,8.28,97.55,8.32,54.98,3.2,11.2,1.8,12.28,32.9,49.19,12.8,74.93,24.1,74.03,63.72,6.61,70.75
6095253300,06095253300,06095253300,2743,Solano ,95620,Dixon,-121.7998024,38.4198882,29.45,58.43,55-60%,No,0.044,40.49,8.27876414,20.16,3.684,10.42,880.92,94.41,681.43,86.91,127.0069824,27.99,661.33,47.09,26.9,88.74,219.85,99.49,5.235,96.83,12,91.47,25,98.77,62.87,7.74,94.6,45.99,50.87,1.91,1.76,7.15,39.42,20.9,63.69,8.6,53.66,38.5,57.47,5.8,19.25,11.6,19.19,36.67,3.8,29.71
6001436602,06001436602,06001436602,4571,Alameda ,94544,Hayward,-122.0851818,37.65183,29.34,58.28,55-60%,No,0.033,11.08,8.69794377,30.7,33.91,89.21,58.51,0.69,0,0,532.5727452,51.77,813.78,57.81,1.85,24.55,17.5,66.55,0,0,0,0,0,0,29.05,3.58,17.54,98.66,92.49,6.44,84.06,13.78,95.35,28.5,74.79,19.8,84.07,42,62.54,8.9,46.86,22.6,69.29,79.07,8.2,91.88
6001410300,06001410300,06001410300,3536,Alameda ,94603,Oakland,-122.1661407,37.7466798,29.28,58.19,55-60%,No,0.03,7.58,8.69794377,30.7,29.22,83.78,70.6,4.47,0,0,429.7770544,48.49,226.27,6.99,1.6,22.51,22,73.68,0.025,15.68,0,0,0.5,20.49,26.16,3.22,11.71,189.95,99.71,5.38,62.82,14.44,96.88,41.9,88.57,22.5,87.65,52.1,75.7,18.4,93.22,43,98.81,87.63,9.09,98.23
6081600600,06081600600,06081600600,5352,San Mateo,94014,Daly City,-122.4665822,37.6975415,29.23,58.09,55-60%,No,0.03,7.58,8.27876414,20.16,20.78,63.98,409.82,42.91,1.01,38.89,120.8150735,27.3,1475.68,82.38,5,44.44,33,83.96,0.05,25.76,0,0,0.4,12.36,38.07,4.69,40.07,65.53,74.67,5.94,75.32,6.06,24.74,22.7,66.72,16.6,78.2,25.3,36.67,11.8,68.79,20.1,59.39,60.1,6.23,65.1
6095252702,06095252702,06095252702,6808,Solano ,94585,Suisun City,-121.9839893,38.1435924,29.12,57.95,55-60%,No,0.038,22.34,7.85958451,17.81,1.439,4.87,278,28.74,0,0,1089.157309,61.03,538.08,34.75,12.5,70.8,71.75,95.08,0.1,43.11,14,94.41,17.2,96.25,42.79,5.27,52.4,98.35,92.27,4.29,33.12,10.91,82.17,6,23.83,2.6,19.17,24.1,34.58,10.8,61.91,17.4,47.33,53.28,5.53,54.82
6081600800,06081600800,06081600800,6768,San Mateo,94015,Daly City,-122.4802873,37.7001002,29.09,57.93,55-60%,No,0.03,7.58,7.85958451,17.81,20.78,63.98,409.82,42.91,1.21,40.37,123.5617595,27.64,1148.63,73.51,1.5,22.04,35,85.09,0,0,2,29.25,0,0,35.17,4.33,32.53,56.11,64.34,6.69,87.33,8.94,62.81,10,39.28,14,72.32,40.2,59.97,7.3,32.1,29.3,86.52,64.77,6.72,72.41
6095252501,06095252501,06095252501,2670,Solano ,94533,Fairfield,-122.0412776,38.2547036,29.09,57.91,55-60%,No,0.04,25.87,7.85958451,17.81,25.18,76.75,203.72,15.62,0,0,715.5860925,56.35,456.64,26.42,0,0,28.3,80.17,0,0,5,55.01,0,0,29.85,3.68,19.33,119.73,96.52,4.28,32.86,12.6,91.39,26,71.47,11.2,63.35,53.9,77.75,16.8,89.91,32.9,92.36,76.28,7.91,88.78
6075025800,06075025800,06075025800,1960,San Francisco,94134,San Francisco,-122.4020019,37.7216202,29.06,57.86,55-60%,No,0.03,7.58,8.69794377,30.7,86.364,99.03,171.2,12.94,0,0,199.0139039,35.72,1781.25,88.11,3.7,35.61,0,0,0.15,54.01,9,80.63,1.75,41.1,40.19,4.95,45.35,58.91,67.72,2.65,5.72,7.64,45.82,32.6,79.45,18.4,81.63,40.6,60.4,9.3,50.27,36.2,95.52,56.6,5.87,59.82
6085512017,06085512017,06085512017,7804,Santa Clara,95111,San Jose,-121.8167937,37.2730779,29.01,57.81,55-60%,No,0.038,22.34,10.37,52.61,24.13,73.83,719.86,83.98,0,0,90.25336499,24.42,1558.81,84.17,2.25,28.88,25.2,77.44,0,0,2,29.25,0,0,41.55,5.12,49.26,41.02,43.67,5.3,60.5,7.31,41.54,21.7,65.13,20.8,85.63,37.2,55.54,7.2,30.9,21.9,66.51,54.66,5.67,56.78
6085503337,06085503337,06085503337,3772,Santa Clara,95121,San Jose,-121.8099466,37.3010538,28.98,57.75,55-60%,No,0.038,22.34,10.37,52.61,22.95,69.91,497.72,53,0,0,126.3192233,27.9,1476.86,82.44,7.8,54.58,2,13.52,0.1,43.11,2,29.25,0.4,12.36,39.54,4.87,43.85,40.54,42.66,5.61,68.47,8.72,59.64,21.3,64.43,21.6,86.54,28.1,41.66,15,84.41,9.9,12.12,57.38,5.95,61.05
6085503111,06085503111,06085503111,5101,Santa Clara,95122,San Jose,-121.8397083,37.3225762,28.82,57.47,55-60%,No,0.038,22.34,10.37,52.61,25.07,76.53,539.3,56.54,0,0,174.4965391,33.44,3082.6,97.66,2.25,28.88,2,13.52,0,0,2,29.25,0,0,37.07,4.57,37.36,51.15,57.71,4.32,33.77,9.82,73.02,35.2,82.25,18.9,82.44,39,57.98,8,38.51,23.8,73.17,60.85,6.31,66.43
6075012402,06075012402,06075012402,3974,San Francisco,94102,San Francisco,-122.4177669,37.780125,28.81,57.45,55-60%,No,0.03,7.58,8.69794377,30.7,73.136,98.66,171.2,12.94,0,0,225.3248811,38.65,780.95,55.58,27.5,89.31,7.3,39.9,4.635,96.18,0,0,0,0,38.27,4.71,40.75,70.86,79.22,8.28,97.55,5.22,14.59,7.3,29.25,12.5,67.75,41.6,61.94,5.3,15.01,37.5,96.41,58.93,6.11,63.3
6095252102,06095252102,06095252102,3874,Solano ,94510,Benicia,-122.1071716,38.0870969,28.78,57.41,55-60%,No,0.035,16.94,7.85958451,17.81,4.379,12.13,274.08,28.12,0,0,2725.455535,71.86,841.74,59.58,58.7,97.01,20.5,71.67,5.46,97.2,13,92.77,0.75,23.32,45.13,5.56,59.05,58.3,66.91,4.84,47.79,8.56,57.57,6.5,25.95,NA,NA,23.4,33.34,12,70,16.1,40.44,49.93,5.18,49.94
6095252317,06095252317,06095252317,6823,Solano ,94533,Fairfield,-121.9719091,38.290379,28.68,57.22,55-60%,No,0.04,25.87,7.85958451,17.81,6.433,17.4,453.69,46.73,3.08,48.96,689.5506065,55.79,508.65,31.65,20,83.47,33.25,84.09,6.35,98.05,0,0,5,73.54,45.87,5.65,60.97,102.81,93.24,6.34,82.52,11.25,84.59,8.6,34.63,0.7,3.45,5.4,1.31,5.4,15.84,3.3,0.36,48.95,5.08,48.44
6075980501,06075980501,06075980501,797,San Francisco,94134,San Francisco,-122.4191554,37.7162957,28.51,56.98,55-60%,No,0.03,7.58,8.69794377,30.7,34.038,89.27,171.2,12.94,0,0,190.034614,34.88,253.42,8.69,4.9,43.47,1,5.91,0.175,56.35,9,80.63,0.9,24.1,31.56,3.89,23.4,39.76,41.53,8.56,98.39,5.17,14.1,37.5,84.57,41.6,98.57,55,78.94,23.6,98.32,NA,NA,70.72,7.33,80.79
6001440333,06001440333,06001440333,2839,Alameda ,94587,Union City,-122.0738117,37.6053389,28.5,56.93,55-60%,No,0.035,16.94,8.69794377,30.7,37.26,91.33,151.52,9.36,0,0,371.2556229,45.75,1413.64,81,9.7,61.29,28.5,80.37,0.2,60.5,1,15.26,2.5,57.18,44.5,5.48,57.39,77.69,83.38,4.98,51.84,10.48,78.22,8.2,33.01,8.8,54.5,13.8,13.76,6.5,24.66,11.7,19.64,50.13,5.2,50.32
6013336101,06013336101,06013336101,4802,Contra Costa,94520,Concord,-122.034523,37.9667876,28.46,56.85,55-60%,No,0.038,22.34,7.85958451,17.81,15.21,46.45,76.79,5.25,0,0,938.1163362,59.52,586.79,39.99,3.6,35.35,11,52.05,0.1,43.11,1,15.26,0,0,27.94,3.44,15.36,112.23,95.23,5.83,73.09,8.4,55.94,30.3,76.79,22.2,87.32,61.9,86.12,13.8,79.45,34.3,94,79.74,8.27,92.45
6085504410,06085504410,06085504410,4431,Santa Clara,95132,San Jose,-121.8789262,37.4093875,28.43,56.8,55-60%,No,0.035,16.94,10.37,52.61,22.22,67.43,466.96,47.74,0,0,218.0176062,37.85,1197.1,75.2,70.7,98.14,49.05,90.76,0.695,82.52,0,0,0,0,46.45,5.72,62.61,25.53,16.97,6.25,81.24,6.54,31.01,21.3,64.43,29.2,93.93,27.9,41.27,7.9,37.67,13.1,26.43,47.91,4.97,46.83
6001437600,06001437600,06001437600,3217,Alameda ,94544,Hayward,-122.0804835,37.6353608,28.39,56.78,55-60%,No,0.035,16.94,8.69794377,30.7,31.989,87.68,58.51,0.69,0,0,535.9542486,51.91,2312.04,93.62,0,0,12,54.27,0,0,0,0,0,0,30.43,3.75,20.66,98.66,92.49,4.29,33.12,13.78,95.35,32.6,79.45,28,93.05,43.3,64.51,14,80.26,16.9,44.81,73.04,7.57,84.35
6085504001,06085504001,06085504001,6017,Santa Clara,95127,San Jose,-121.8272278,37.3586509,28.36,56.74,55-60%,No,0.038,22.34,10.37,52.61,20.271,62.54,479.23,51.02,0,0,222.5735718,38.31,785.5,55.85,0,0,6,36.38,0.1,43.11,1,15.26,0,0,33.24,4.09,27.17,53.37,60.72,5.28,60,9.24,65.95,31.8,78.56,21.7,86.72,30.3,45.37,11.4,66.13,26.3,80.17,66.81,6.93,75.43
6001438300,06001438300,06001438300,3731,Alameda ,94545,Hayward,-122.088523,37.6282241,28.34,56.72,55-60%,No,0.033,11.08,8.69794377,30.7,35.738,90.04,58.51,0.69,0,0,624.9506652,54.13,1763.82,87.87,0.25,4.54,11.5,53.01,0,0,0,0,0,0,29.98,3.69,19.65,116.22,95.89,5.3,60.5,14.23,96.55,22.8,66.87,15.4,75.39,35.3,52.96,11.9,69.48,18.8,53.71,74,7.67,85.74
6081601601,06081601601,06081601601,2893,San Mateo,94014,Daly City,-122.4496579,37.6781941,28.24,56.53,55-60%,No,0.03,7.58,8.69794377,30.7,20.436,62.86,562.14,59.45,0.59,34.18,117.1762729,26.94,980.11,66.76,1.25,20.18,17,65.79,0.325,70.38,1,15.26,8,85.57,44.62,5.5,57.72,58.37,67.1,5.65,69.49,5.56,18.4,18.4,58.97,11.8,65.38,27.7,40.94,6.6,25.46,17.2,46.43,49.55,5.14,49.31
6085512401,06085512401,06085512401,4782,Santa Clara,95046,San Martin,-121.6054408,37.059904,28.24,56.51,55-60%,No,0.04,25.87,7.85958451,17.81,9.683,27.88,719.04,83.95,1023,89.02,8.7954787,8.28,583.44,39.69,10,62.81,12.1,54.37,0,0,6,63.17,14.7,94.69,46.19,5.69,61.95,40.89,43.46,6.59,86.06,7.76,47.48,15.7,53.8,10.6,61.22,18.6,23.72,6.1,21.28,12.5,23.51,47.85,4.96,46.71
6001433102,06001433102,06001433102,3989,Alameda ,94578,San Leandro,-122.1335017,37.7021541,28.21,56.46,55-60%,No,0.03,7.58,8.69794377,30.7,35.341,89.92,70.6,4.47,0,0,406.937473,47.51,589.8,40.33,27.5,89.31,7.6,41.19,0.12,46.52,1,15.26,2.25,52.84,37.34,4.6,38.12,107.19,94.1,4.63,42.12,10.74,81.06,20.8,63.51,17.6,80.19,20.2,27.09,5.2,14.15,16.8,44.26,59.14,6.13,63.67
6001433600,06001433600,06001433600,5978,Alameda ,94579,San Leandro,-122.1437942,37.6860081,28.2,56.43,55-60%,No,0.033,11.08,8.69794377,30.7,18.874,58.32,70.6,4.47,0,0,418.9884644,47.98,2416.81,94.4,0.25,4.54,9.5,47.17,0.06,28.04,10,85.78,0,0,34.55,4.26,30.79,59.16,67.98,6.02,76.75,9.09,64.31,29.3,75.84,15.1,74.66,31.2,46.69,10.4,59.12,14.8,34.16,63.89,6.63,71.02
6075011700,06075011700,06075011700,1783,San Francisco,94108,San Francisco,-122.4034859,37.7904674,28.18,56.39,55-60%,No,0.03,7.58,8.69794377,30.7,107.433,99.51,171.2,12.94,0,0,257.59167,40.52,569.71,38.45,17.8,80.97,13.25,56.87,4.095,95.66,10,85.78,0,0,43.16,5.32,53.48,28.91,23.28,6.12,78.53,3.76,3.23,16.4,55.22,17,78.9,39.9,59.57,9.9,55.3,29.6,87.07,51.11,5.3,51.82
6085503703,06085503703,06085503703,4271,Santa Clara,95116,San Jose,-121.8394637,37.3456739,28.18,56.38,55-60%,No,0.038,22.34,10.37,52.61,26.24,78.88,479.23,51.02,0,0,225.1382951,38.61,2143.9,92.24,0,0,5,32.03,0,0,1,15.26,0,0,35.12,4.33,32.48,44.64,48.62,5.66,69.68,7.02,37.53,49.3,93.58,26.9,92.13,44.5,66.35,9.1,48.58,22.2,67.68,62.8,6.51,69.47
6085504802,06085504802,06085504802,5242,Santa Clara,94089,Sunnyvale,-121.9911728,37.4003921,28.16,56.34,55-60%,No,0.035,16.94,10.37,52.61,19.629,60.42,256.91,26.11,0,0,498.264503,50.79,1638.52,85.59,44.65,95.22,24.3,76.3,1.12,87.62,2,29.25,0,0,47.08,5.8,64.26,43.39,46.86,5.21,58.11,6.85,35.31,16.2,54.86,11.6,64.63,22,30.6,10.1,56.83,13.4,27.61,46.83,4.86,45.3
6001437500,06001437500,06001437500,4528,Alameda ,94544,Hayward,-122.0793899,37.644034,28.15,56.3,55-60%,No,0.033,11.08,8.69794377,30.7,31.48,87.11,58.51,0.69,0,0,540.1129376,52.03,584.73,39.8,0,0,10.5,50.78,0,0,0,0,0,0,24.47,3.01,8.72,98.66,92.49,8.3,97.63,13.78,95.35,35.4,82.48,25.4,90.75,56,80.11,14.8,83.7,30.1,87.81,90.06,9.34,99.26
6097151402,06097151402,06097151402,9177,Sonoma ,95407,Santa Rosa,-122.701255,38.3933392,28.07,56.02,55-60%,No,0.03,7.58,6.18286598,7.76,14.87,45.21,725.32,84.32,1.97,44.56,79.67816457,23.38,1524.7,83.44,13,72.44,112,97.63,0.635,81.41,4,48.8,11.35,91.3,54.32,6.69,82.4,37.86,38.25,4.37,35.14,5.42,16.87,20.3,62.48,6.8,45.65,44.8,66.64,5.5,16.52,20.9,62.74,40.45,4.19,35.24
6085500901,06085500901,06085500901,3723,Santa Clara,95192,San Jose,-121.8840872,37.3351796,28.03,55.95,55-60%,No,0.035,16.94,10.37,52.61,33.66,89,471.82,48.1,0,0,241.3865114,39.81,499.41,30.64,9.85,61.62,53.25,91.86,0.15,54.01,3,41.15,0,0,42.97,5.29,52.99,72.5,80.29,5.11,55.36,4.7,9.92,4.6,17.85,9.5,57.33,41.4,61.61,10.5,59.88,23.2,71.34,51.06,5.3,51.76
6085503508,06085503508,06085503508,6219,Santa Clara,95127,San Jose,-121.81141,37.3545123,27.98,55.87,55-60%,No,0.038,22.34,10.37,52.61,26.019,78.18,479.23,51.02,0,0,197.2780154,35.52,747.02,53.54,0,0,3,21.88,0.025,15.68,1,15.26,0,0,31.45,3.87,23.12,53.37,60.72,5.24,59.04,9.24,65.95,33.1,79.9,20.3,84.72,46.3,68.71,14.8,83.7,22.8,69.95,69.65,7.22,79.38
6001438201,06001438201,06001438201,4540,Alameda ,94544,Hayward,-122.0764254,37.6261949,27.89,55.71,55-60%,No,0.035,16.94,8.69794377,30.7,31.48,87.11,58.51,0.69,0,0,480.9854657,50.14,2628.42,95.81,0,0,9,46.01,0.05,25.76,0,0,0,0,31.58,3.89,23.43,88.68,88.94,5.7,70.49,12.28,89.89,22.8,66.87,13.6,71.12,37.1,55.31,11.6,67.42,10.6,15.05,69.13,7.17,78.69
6081610203,06081610203,06081610203,3436,San Mateo,94063,Redwood City,-122.2235825,37.4797023,27.86,55.63,55-60%,No,0.033,11.08,9.53630303,40.92,17.601,53.57,98.27,7.92,0.36,30.23,145.8341666,30.28,516.97,32.65,34.4,92.39,68.1,94.69,0.05,25.76,0,0,0.5,20.49,35.24,4.34,32.69,67.49,76.37,4.23,31.71,6.3,27.53,46.6,92.08,41,98.51,60.9,85.14,6.7,26.31,31.9,90.96,61.9,6.42,67.88
6013304002,06013304002,06013304002,1426,Contra Costa,94505,Discovery Bay,-121.6219157,37.8582825,27.82,55.54,55-60%,No,0.044,40.49,8.27876414,20.16,1.918,5.97,564.59,59.77,778.52,87.71,140.7579884,29.66,415.13,22.51,4,39,32,83.18,0,0,14,94.41,9,87.43,45.63,5.62,60.27,51.12,57.66,2.78,6.75,8.44,56.5,28.7,74.99,11.8,65.38,22.9,32.24,NA,NA,17.5,47.99,47.73,4.95,46.53
6085505203,06085505203,06085505203,4809,Santa Clara,95050,Santa Clara,-121.9331084,37.3470382,27.78,55.48,55-60%,No,0.035,16.94,10.37,52.61,42.609,94.54,525.02,55.43,0,0,288.2269952,41.86,1019.26,68.62,59.45,97.03,129.75,98.31,3.48,95.03,0,0,2.5,57.18,54.6,6.72,82.96,26.84,19.26,6.73,87.71,4.73,10.15,7.5,30,6.8,45.65,26.8,39.28,6.4,23.82,21.3,64.39,39.84,4.13,34.18
6097151401,06097151401,06097151401,7306,Sonoma ,95404,Santa Rosa,-122.6875017,38.4082641,27.77,55.44,55-60%,No,0.03,7.58,6.18286598,7.76,17.064,51.97,559.87,59.17,3.37,49.65,69.9332985,22.26,835.12,59.26,0.5,8.28,28.6,80.47,0.26,66.56,5,55.01,0.25,10.12,39.23,4.83,43.15,47.66,53.32,5.29,60.23,6.64,32.29,27,72.87,9.2,55.91,45.2,67.28,7.6,34.89,26.2,79.97,55.4,5.75,58.17
6001423100,06001423100,06001423100,3964,Alameda ,94702,Berkeley,-122.2863197,37.865807,27.74,55.39,55-60%,No,0.03,7.58,8.69794377,30.7,33.688,89.05,70.6,4.47,0,0,587.2694294,53.28,536.16,34.49,13.1,72.6,33.5,84.18,0.895,85.34,10,85.78,0,0,42.77,5.27,52.33,94.27,91.04,5.42,63.76,6.12,25.37,7.6,30.37,10.1,59.38,30.5,45.72,2.6,1.55,23,70.53,50.78,5.27,51.24
6001440308,06001440308,06001440308,5883,Alameda ,94587,Union City,-122.0278186,37.5893439,27.73,55.35,55-60%,No,0.035,16.94,8.69794377,30.7,13.563,41.07,83.53,7.3,0,0,233.4299601,39.4,579.56,39.39,11.25,65.72,67.25,94.51,0.085,31.73,2,29.25,11.2,91.2,37.48,4.62,38.53,69.83,78.51,7.1,91.41,9.57,69.62,13.5,48.91,13.5,70.82,22,30.6,3.1,2.84,13.2,26.9,57.93,6.01,61.91
6001440307,06001440307,06001440307,4219,Alameda ,94587,Union City,-122.0486869,37.5911419,27.71,55.28,55-60%,No,0.035,16.94,8.69794377,30.7,36.905,91.08,83.53,7.3,0,0,306.1615902,42.54,2092.91,91.85,3.5,35.08,30.5,82.04,0.01,8.56,2,29.25,1.75,41.1,39.77,4.9,44.34,59.55,68.69,5.19,57.61,8.37,55.55,12.9,47.43,13.4,70.59,34,50.84,6.6,25.46,17.5,47.99,54.54,5.66,56.61
6095251400,06095251400,06095251400,5357,Solano ,94589,Vallejo,-122.23956,38.1237134,27.62,55.1,55-60%,No,0.035,16.94,7.85958451,17.81,14.748,44.92,166.14,10.38,0,0,1466.280505,64.12,975.1,66.5,0,0,6.5,37.72,1,86.52,4,48.8,0,0,32.55,4.01,25.7,157.26,98.97,7.25,92.52,11.39,85.2,7.5,30,NA,NA,23.4,33.34,5.6,17.29,27.1,81.91,66.43,6.89,74.97
6001443002,06001443002,06001443002,5918,Alameda ,94538,Fremont,-121.9605916,37.5168344,27.61,55.04,55-60%,No,0.035,16.94,9.53630303,40.92,37.65,91.65,83.53,7.3,0,0,197.3605968,35.55,535.88,34.43,22.5,85.46,17.5,66.55,0.995,86.19,0,0,0,0,37.48,4.62,38.54,67.67,76.61,6.2,80.02,10.69,80.2,9.5,37.48,12.4,67.32,19.5,25.77,8.4,42.25,8.9,9.14,57.67,5.98,61.57
6001406300,06001406300,06001406300,4113,Alameda ,94601,Oakland,-122.2250125,37.7892881,27.59,54.99,50-55%,No,0.03,7.58,8.69794377,30.7,38.782,92.37,70.6,4.47,0,0,338.0668578,44.03,468.88,27.72,1,17.97,6.8,38.41,0.045,18.92,11,89.54,0,0,30.69,3.78,21.19,110.47,94.74,4.78,46.16,8.93,62.62,35.1,82.12,29.3,94.04,53.2,77.1,7.3,32.1,25.9,79.06,70.36,7.3,80.39
6013374000,06013374000,06013374000,4506,Contra Costa,94804,Richmond,-122.3414882,37.9394176,27.58,54.96,50-55%,No,0.03,7.58,8.27876414,20.16,45.231,95.05,70.6,4.47,0,0,1110.170792,61.22,515.21,32.54,9.7,61.29,15.25,61.8,0.02,10.08,1,15.26,0,0,30.94,3.81,21.75,128.33,97.43,4.72,44.25,8.87,62,27.5,73.63,11.4,63.98,47.9,70.61,13.6,78.74,23.2,71.34,69.78,7.24,79.64
